Gene_ID	TET1_ALT_1	TET1_ALT_2	TET1_ALT_3	Empty_Vector_1	Empty_Vector_2	Empty_Vector_3	TET1_FL_1	TET1_FL_2	TET1_FL_3
HNRNPUL1	4603.63	4291.73	4315.17	3645.94	4506.85	4992.99	4611.46	4440.68	3924.77
DGCR8	1558.75	1747.38	1571.96	1638.42	1570	1680.63	1220.03	1437.34	1364.48
SHROOM3	811.83	755.898	796.766	662.129	861.885	851.131	647.03	802.065	753.026
OXSR1	2251.08	2304.04	2203.82	2468.19	2143.92	2164.03	2102.85	2038.91	2197.33
MTHFR	728.896	810.42	691.969	735.386	776.75	712.881	644.288	845.211	760.557
SRGAP3	174.626	185.777	149.49	133.13	169.046	204.083	164.499	196.921	167.172
IL18R1	93.2368	82.7921	90.9269	96.5018	78.3532	93.1071	93.2161	98.4604	131.027
AURKC	11.3327	12.789	12.3291	12.6791	9.87127	14.1071	8.22495	12.1693	15.0605
WIPF2	611.448	601.084	531.691	474.056	590.425	690.309	616.871	609.57	533.143
SRPX	152.476	142.025	152.572	161.306	138.815	145.774	208.365	180.326	206.329
SZT2	812.231	900.251	672.447	496.492	841.022	1021.15	780.462	859.917	885.712
ANKRD33B	744.864	806.381	701.216	649.45	747.749	866.178	690.896	743.432	731.942
FYCO1	798.437	954.465	664.228	779.059	742.196	881.226	712.829	752.282	658.145
NAIF1	309.072	343.284	320.556	314.159	344.261	312.238	263.198	264.405	289.162
AHDC1	345.646	355.4	303.603	226.11	341.176	427.917	301.582	316.401	195.787
NAB2	505.774	542.428	585.306	562.478	542.423	524.642	491.364	545.635	480.676
EVI5L	411.581	412.614	436.141	354.31	429.4	471.178	496.239	600.719	557.24
CCNB1IP1	1879.67	1883.35	2091.32	2037.1	1900.84	1903.52	2215.25	2026.74	2213.9
PRDM5	71.0866	71.3493	87.8446	85.2315	64.7802	79	82.2495	65.2715	90.3632
PFKM	3003.76	3014.86	2986.5	3151.69	3047.28	2789.46	2991.07	3337.19	3246
ZNF621	673.778	718.204	678.099	547.313	720.603	814.452	699.121	689.223	667.181
PCTP	593.419	561.371	602.583	652.268	575.619	535.131	509.947	594.082	569.288
ASIC3	36.5736	42.4057	44.6929	21.8362	43.8038	56.4285	43.8664	24.3385	24.0968
CAPS	25.2803	28.2997	18.4928	19.7344	24.7086	28.2143	30.1772	24.3584	27.1363
SLIT1	153.658	164.455	157.325	129.786	176.028	167.39	182.286	208.096	157.934
COG8	955.331	937.955	1028.58	951.4	1013.47	962.17	898.956	1011.79	916.326
GTF2F1	3511.06	3430.82	3452.14	3962.21	3268.62	3123.32	2933.57	3356.51	3111.51
C15orf57	261.166	304.917	339.049	352.901	282.565	264.274	238.524	276.574	236.45
C12orf73	220.987	228.183	237.334	264.147	199.276	220.071	241.265	246.704	256.029
ACPL2	722.199	761.283	779.813	732.569	786.617	747.678	745.729	736.794	724.411
CDC42EP3	334.313	331.841	317.473	278.94	325.135	375.25	372.864	323.039	316.271
RNF25	574.359	519.638	691.969	663.538	580.554	551.119	515.43	500.046	472.901
NARFL	607.327	605.123	715.086	658.607	660.758	614.131	611.388	652.715	593.385
SS18L2	439.921	459.061	567.137	533.229	512.695	427.918	438.665	389.422	379.528
MAPK15	87.5705	127.217	90.9269	80.3008	112.903	110.036	79.5079	140.5	123.496
ASB7	783.498	780.803	764.402	795.964	788.468	746.738	693.638	722.412	838.871
DPF3	81.389	76.061	58.5631	64.8041	83.9058	68.6547	84.9912	74.1219	76.8087
POLE3	4403.25	3954.5	4939.33	4616.59	4372.36	4352.52	4403.09	3770.26	3694.35
C4orf27	636.689	590.987	658.064	775.537	595.978	525.726	732.021	620.633	728.93
FAM86A	485.522	491.701	531.522	505.439	538.32	468.683	415.561	504.917	480.08
CSDC2	32.4526	22.2125	33.9049	19.0186	37.6342	32.9167	30.1582	33.1889	40.6634
LOC286467	1118.33	1124.09	1226.74	1244.66	1069.8	1145.5	1241.97	1104.08	1195.81
CRYL1	139.598	148.083	181.854	210.613	136.347	126.964	183.691	206.878	219.884
GOLGA7	1464.49	1408.14	1616.65	1759.57	1440.59	1311.02	1749.17	1432.65	1486.47
STRIP2	283.831	298.859	303.603	262.034	293.053	328.226	293.357	307.551	295.186
HSD17B14	45.3306	33.6553	38.5283	41.5592	38.8681	37.619	52.0914	59.74	45.1816
PRKCH	607.327	618.585	540.938	592.394	621.273	557.702	586.713	616.207	641.579
LRRC29	18.0292	24.9049	15.4113	14.7923	18.5086	24.4524	16.4499	25.4448	18.0726
PVRL1	442.488	482.617	442.305	343.744	461.482	553	466.081	432.562	379.525
DDX19A	1904.4	1973.55	1904.84	2027.24	1945.26	1819.82	1562.74	1793.31	1811.78
SLC31A2	182.868	169.623	206.512	197.934	196.808	166.464	189.174	159.307	192.775
TCF19	1510.85	1501.7	1653.64	1591.22	1577.55	1488.77	1433.88	1668.3	1665.69
MIRLET7D	0	1.34621	1.54113	1.40879	0.616955	0.940476	0	0	0
NOL9	3129.36	3158.89	2986.72	2640.77	3295.77	3373.49	2631.98	2704.9	2777.16
FOXRED2	1752.44	1691.52	1590.45	1184.08	1788.55	2101.96	1576.45	1695.95	1531.66
SMIM10	254.985	247.703	245.04	304.298	211.615	227.595	296.098	288.744	281.632
HOXB3	199.867	207.99	167.984	142.992	215.934	221.012	191.916	199.133	207.835
TTC5	675.838	674.453	863.035	811.461	708.264	682.785	803.304	754.495	673.206
IGBP1	1087.93	1086.39	1252.94	1253.82	1099.41	1085.31	1233.74	1181.53	1165.68
METAP1D	143.203	135.967	157.196	128.2	151.771	158	153.532	144.925	176.208
LZTFL1	716.017	662.339	727.415	719.89	677.416	711.94	811.529	715.774	867.487
COL9A3	226.653	265.877	209.594	267.669	218.402	212.548	238.524	293.169	280.126
CBL	2013.61	1937.87	1800.04	1125.62	2214.87	2471.57	1924.64	1928.28	1909.68
FAM222A	180.293	175.681	186.478	142.992	188.789	207.845	120.633	152.669	138.557
LHFPL2	779.892	768.687	807.554	695.94	848.929	818.214	704.604	690.329	816.281
PAGR1	4309.22	4435.51	4416.54	4923.45	4301.04	3893.19	3292.46	3776.57	3708.98
RPL7L1	1666.93	1605.36	1795.42	1828.6	1625.68	1626.08	1469.52	1600.81	1498.52
ZMIZ2	434.247	414.633	414.565	284.575	436.187	553.94	463.339	448.05	322.295
ALDH9A1	2797.62	2643.29	2935.86	3095.1	2693.62	2612.64	3078.87	2899.6	3108.49
NPEPPS	2484.43	2378.76	2337.9	2005.41	2564.06	2661.55	2544.25	2304.42	2295.22
F2R	784.013	674.453	738.203	646.633	786.617	771.19	814.27	820.872	867.487
NPNT	60.2691	47.7905	44.6929	43.6724	59.2276	50.7857	71.2829	67.4841	57.23
TMEM42	184.928	205.971	277.404	236.676	221.487	205.964	304.323	298.7	287.656
C10orf76	642.355	735.032	728.956	790.329	650.887	657.393	677.188	574.168	694.29
RPL12	9482.34	9704.85	10219.3	11247.7	9247.53	9016.34	10544.4	11048.6	11461.1
SNORA70B	1.03024	0.673106	0	0.704393	0	0.940476	0	1.1063	0
WDR77	4600.64	4356.78	4897.31	4867.6	4715.81	4303.69	3307.89	3680.06	3614.88
DNMBP	434.071	455.61	363.058	353.15	444.351	461.385	344.604	424.607	410.127
ERAL1	1401.64	1447.18	1527.26	1558.82	1406.66	1419.18	1406.47	1407.21	1350.93
INSR	1572.15	1600.65	1387.02	1294.67	1605.93	1641.13	1653.22	1782.24	1662.68
SUPV3L1	1885.86	1875.27	2035.84	2101.2	1860.73	1820.76	1938.35	1825.39	1929.25
KIAA2026	583.116	616.565	502.409	448.698	613.87	630.119	523.655	570.849	594.891
SAMM50	2156.29	2235.39	2231.56	2568.22	2087.16	1941.14	2163.16	2150.64	2207.87
RPL3	21354.3	23109.1	23684.1	28072.2	20547.7	19128.3	24175.9	26980.4	25456.8
TMEM220	80.5737	87.1664	56.5955	79.9994	71.7628	71.2232	54.8331	94.0215	86.6508
TNS1	152.476	177.027	132.537	100.728	158.557	198.44	175.466	160.413	170.184
ASAP1	738.683	834.652	715.086	525.477	815.614	965.869	819.754	628.377	584.349
PPID	1261.01	1123.41	1240.61	1415.83	1074.12	1119.17	1115.85	1161.61	1117.49
ANKRD16	140.154	138.533	179.988	152.45	153.096	154.998	151.481	159.006	158.678
HDHD2	413.642	422.038	426.894	512.798	391.149	364.905	452.372	444.731	430.731
GHRLOS	29.4082	38.9693	29.5161	18.2818	32.9274	47.9365	13.7057	34.0019	13.5631
GATS	182.16	214.461	171.839	152.578	200.704	218.398	172.167	198.079	170.944
RAI1	873.757	905.869	787.215	554.344	895.63	1094.8	753.96	831.942	699.763
KIAA0556	376.553	423.384	379.119	350.788	407.19	417.571	400.281	434.775	379.525
LMLN	299.8	281.358	260.451	204.274	309.094	333.869	337.223	297.594	304.223
EXOSC2	3010.88	3222.16	3154.7	3633.26	2920.66	2868.45	2993.88	2792.29	2789.21
ATG16L1	1080.21	1066.2	1175.88	1129.14	1098.18	1090.01	970.544	927.077	891.583
MAP2K7	850.464	780.803	785.978	657.199	847.695	923.547	825.237	842.998	768.087
SRGAP2	832.659	845.571	814.014	651.811	867.827	960.127	795.367	832.317	751.647
FAM229B	536.334	543.87	653.44	613.627	545.388	580.424	710.088	549.83	570.794
BATF3	211.199	237.607	255.828	267.669	215.934	223.833	197.399	205.771	179.22
SNED1	129.047	164.593	141.439	119.306	153.121	164.974	142.566	177.274	152.442
ANKMY2	646.991	666.375	648.817	749.474	618.188	587.797	589.455	679.266	680.736
FAM114A2	745.894	740.417	755.155	815.687	752.068	679.024	849.912	702.499	763.569
KRTDAP	8.24193	9.42349	15.4113	15.4966	6.7865	10.3452	8.22495	7.74408	9.03632
ELMOD3	213.26	217.413	225.005	194.412	228.273	231.357	213.849	244.492	182.232
MGAT2	2301.56	2303.37	2359.47	2422.41	2351.21	2180.96	2094.62	1816.54	1859.98
NBPF1	430.126	526.369	453.093	481.1	459.014	465.536	413.989	448.05	423.201
FXYD6	231.912	218.892	261.993	228.898	254.547	231.357	286.722	296.487	300.878
RBKS	36.8489	50.1887	43.1517	48.9611	38.2512	42.3214	57.5747	61.9526	74.9003
GLYR1	2195.44	2275.1	2302.45	2422.41	2171.68	2190.37	2187.84	2151.75	2070.82
HPCAL4	444.034	436.846	470.046	392.347	457.78	496.571	523.655	488.983	525.612
TYRO3P	6.18145	14.8083	4.6234	3.52196	7.40345	14.1071	2.74165	4.42519	9.03632
SRXN1	1546.91	1457.28	1763.06	1700.4	1560.89	1491.59	1370.83	1424.91	1340.39
NDUFAF5	431.156	455.693	573.302	528.999	473.821	463.655	413.989	409.33	424.707
CALHM2	86.5402	86.1576	90.9269	62.691	100.564	98.75	106.924	92.929	106.93
NMNAT2	93.2368	78.0803	66.2687	61.2822	86.3736	88.4047	131.599	126.118	103.918
SUGP2	2957.31	3173.02	2815.65	2835.89	2942.87	3186.33	2681.33	3012.45	3094.94
NSUN4	1014.79	994.178	1091.12	946.704	1093.24	1053.33	1058.28	993.455	990.983
MANBAL	585.177	658.971	621.077	772.015	497.265	606.607	537.364	602.932	501.516
DNAJB6	2145.99	2205.77	2122.14	2583.71	1983.51	1933.62	2078.17	2034.48	1906.66
ZBTB34	1289.86	1287.65	1126.57	1273.54	1197.51	1240.49	1129.56	1221.35	1233.46
PCCA	348.807	358.254	341.181	423.117	312.615	317.137	359.249	349.601	357.71
HLA-DPA1	63.2656	68.6054	73.9744	64.6207	68.3226	72.4166	54.498	78.5471	96.3874
SVIL	521.817	551.274	497.786	546.609	523.177	498.452	586.713	546.511	591.879
C8orf59	1064.23	1005.49	1019	1147.12	958.285	975.34	1002.47	870.236	994.719
HBZ	5.66633	6.05796	0	4.22636	4.93564	2.82143	0	3.31889	4.51816
SLC35E2B	606.812	586.276	523.985	460.673	610.787	653.631	633.321	723.518	674.712
SAMD4B	1031.79	1071.59	1017.15	651.563	1121.62	1322.31	819.754	868.443	771.099
LOC113230	18.5443	16.1546	15.4113	16.9054	14.19	18.8095	19.1916	32.0826	25.6029
ETFA	4426.43	4139.6	4879.23	5054.02	4368.04	4068.5	4830.79	4598.88	4762.14
KIAA0922	921.035	932.925	849.164	702.28	979.107	1009.13	882.812	929.29	989.477
NDUFA8	1327.47	1308.52	1388.56	1648.28	1291.29	1105.06	1294.06	1241.27	1185.26
NUDT2	434.762	420.691	523.985	517.024	410.892	457.071	589.455	474.601	484.949
SYNM	228.198	242.991	163.36	231.041	183.235	223.833	191.916	200.24	192.775
SH3BP5-AS1	97.9124	114.973	105.983	90.1627	101.829	128.411	94.7556	107.846	117.024
ST3GAL6-AS1	2.7457	4.38436	5.80514	8.07883	2.0586	3.0537	5.4833	8.70092	8.33292
CCDC68	103.024	102.312	112.503	114.112	93.7771	109.095	123.374	70.803	91.8692
GEMIN8P4	151.961	111.063	184.936	160.602	158.557	131.667	109.666	107.311	161.148
MED11	341.987	340.528	399.087	403.513	337.835	336.649	391.972	366.096	355.341
OLFM2	90.6612	96.2542	107.879	68.3261	109.818	114.738	101.441	111.736	111.448
DNM1	367.281	434.827	389.908	297.254	404.728	497.512	427.698	440.306	344.886
SLFN5	259.621	251.069	211.135	247.242	233.826	242.643	381.089	365.078	368.983
PI4KA	2239.74	2331.64	2072.82	1986.39	2243.25	2397.27	1993.18	2409.51	2230.46
C15orf37	46.7938	64.5829	62.7179	60.3366	53.8021	59.2259	51.046	53.3451	35.7197
SLC2A4	231.804	207.99	206.512	143.696	246.165	252.048	227.557	240.066	207.835
WARS2	1183.23	1050.72	1168.18	1086.88	1170.98	1150.2	1266.64	1279.99	1378.04
LSR	310.103	335.207	329.802	287.392	318.965	365.845	285.132	339.633	278.62
NIF3L1	1069.91	978.023	1186.67	1131.96	1052.52	1042.05	1162.46	1037.71	1096.41
PTPRF	5836.31	6068.73	5739.18	5460.45	6030.11	6182.69	5705.37	6673.18	6010.66
USP36	709.836	836.671	687.345	536.747	773.661	938.595	647.03	608.463	531.637
PARN	1367.64	1280.92	1356.2	1391.18	1354.22	1264.94	1400.98	1326.45	1423.22
LRRC39	71.0995	74.5118	76.3129	60.1326	76.1983	84.7068	67.957	58.9363	61.0674
RORB	144.749	123.852	109.42	98.615	127.71	149.536	139.824	146.031	180.726
NICN1	126.162	144.737	127.096	116.929	132.236	150.194	139.139	165.635	130.123
RMDN3	686.656	735.032	799.848	848.089	711.349	669.619	701.863	732.369	765.075
ZFYVE26	910.733	943.022	872.281	725.525	954.429	1058.04	910.228	907.164	989.477
LINC00493	540.361	514.926	627.241	621.979	560.812	493.75	501.722	535.448	507.54
C1orf63	564.057	573.487	585.631	512.798	595.361	611.309	542.847	487.877	521.094
STX8	359.554	326.457	402.236	407.139	335.006	342.333	413.989	348.484	361.453
TAPBP	445.579	416.653	428.435	347.266	455.929	482.464	460.597	446.944	421.695
DCAF4L1	49.4516	47.7905	41.6106	42.2636	44.4207	51.7262	46.6081	43.1456	40.6634
GSTM3	1471.18	1491.6	1727.61	1771.55	1449.84	1453.04	1930.12	1564.3	1680.76
STMND1	16.4839	16.1546	18.4936	20.4274	17.2747	13.1667	24.6749	21.0196	31.6271
SYK	837.586	821.19	859.952	843.863	819.933	856.773	742.987	831.935	774.111
PAPD7	797.406	860.903	693.51	693.123	798.956	868.059	699.121	720.199	703.327
LOC100272228	67.4808	59.2334	60.1042	61.2822	57.3768	68.6547	71.2829	76.3345	75.3026
DOT1L	1613.36	1645.07	1491.82	1222.12	1638.63	1866.84	1280.35	1472.48	1350.93
PIK3R3	1321.28	1354.96	1323.83	1310.17	1330.77	1357.11	1198.1	1150.55	1224.42
ZNFX1	844.798	866.961	747.45	717.776	813.146	936.714	773.145	785.471	736.46
PRPS1	5002.85	4615.49	5460.23	4980.76	5172.55	4954.43	5253	4851.11	4851
DIDO1	3864.95	3988.83	3506.08	3438.85	3839.92	4108.94	2974.69	3384.16	3263.62
LYPD6	196.261	181.739	188.018	166.237	198.042	203.143	238.524	213.515	200.305
PPP1R8	3108.75	3098.31	3473.71	3575.5	3160.04	2970.02	3010.33	2974.83	3198.86
ZNHIT3	802.889	774.815	835.424	969.159	728.799	724.585	830.718	839.661	799.456
SMOC1	765.469	775.418	728.956	789.624	758.854	718.524	874.587	823.085	772.605
USP20	660.384	677.818	601.042	667.06	650.27	618.833	559.297	710.243	689.772
C7orf63	140.113	157.507	181.854	170.463	163.493	143.893	183.691	139.393	149.099
TMEM131	1051.88	1066.87	994.031	719.89	1072.88	1340.18	1058.28	902.738	912.668
ALX4	903.521	886.481	886.152	785.398	953.812	931.071	751.212	862.912	829.835
DDX19B	328.934	342.386	326.708	340.551	355.426	303.832	357.332	321.299	346.375
PCNXL3	1285.74	1350.92	1319.21	917.12	1401.1	1614.8	1217.29	1285.52	1168.7
PYCR2	1872.98	1808.64	1792.34	1888.48	1896.52	1696.62	1839.65	1939.34	1793.71
PRR14	637.204	698.011	675.016	543.087	683.586	775.893	753.954	591.869	588.867
LRRK2	91.6914	87.5038	104.797	90.8667	96.8619	96.869	106.924	89.6101	126.508
MAPK3	1531.97	1483.53	1491.82	1653.21	1496.73	1366.51	1579.19	1669.4	1594.91
PRR11	1125.02	959.176	994.031	876.265	1046.35	1145.5	1093.92	1039.92	1009.06
PPP1R10	1377.95	1459.29	1317.67	1058.7	1459.1	1618.56	1209.07	1225.78	1221.41
KCNG3	407.975	431.461	411.483	360.649	430.017	457.071	348.19	381.672	393.08
RAD9A	357.757	356.099	317.087	291.331	340.77	395.335	346.499	356.841	318.691
TRIB1	828.829	741.09	792.142	663.538	813.763	877.464	726.537	671.522	698.809
CBY1	549.118	569.448	560.972	627.614	552.174	495.631	625.096	700.286	664.169
LRRC8D	543.452	532.427	528.609	534.634	527.496	541.714	1030.86	960.266	983.453
MSRB1	591.873	573.487	684.263	723.412	612.636	505.976	553.813	525.491	438.261
MUTYH	252.779	303.801	278.09	273.061	276.281	286.931	312.548	322.338	320.785
RARS	5464.91	5178.88	6089.02	6004.95	5502	5261.96	4764.99	4521.44	4995.58
RDH14	669.658	616.876	659.607	718.937	628.06	603.157	614.13	557.39	572.49
SLC25A38	974.093	1025.14	1037.18	1070.68	995.148	966.809	956.836	891.675	980.44
TRAPPC10	1413.49	1367.08	1279.14	1206.63	1435.04	1426.7	1241.97	1407.21	1421.71
C17orf53	347.706	336.553	374.495	288.801	381.895	384.655	323.515	383.885	359.947
CHMP4B	1239.89	1346.89	1205.17	1557.41	1145.68	1104.12	1091.18	1225.78	1091.89
TMEM17	60.7842	46.4443	30.8227	50.7163	45.0377	41.3809	90.4745	55.3149	52.7119
EXOSC7	897.855	924.175	966.29	1038.98	910.625	832.321	962.319	974.648	899.114
FAM171A1	1045.18	992.159	960.126	883.309	1061.16	1046.75	934.903	1120.68	1015.08
MAVS	1858.04	1902.87	1650.55	1508.11	1873.69	2047.42	1875.29	1939.34	1899.13
FANCG	831.404	884.462	887.693	856.542	874.225	870.881	921.195	969.116	948.813
FAM103A1	148.797	151.067	163.624	193.457	139.836	128.125	133.567	124.898	132.683
FAM117B	889.098	831.286	750.532	633.954	922.964	924.488	701.863	705.818	712.363
MDH1	5054.79	4839.98	5741.27	5698.54	5113.64	4785.71	5701.15	5204.69	5938.36
CCDC86	2518.41	2546.07	2415.86	2833.1	2401.89	2262.97	1676.94	1823.79	1764.73
GTF3C1	7657.78	8137.18	7187.84	7622.94	7698.98	7688.39	6634.79	7431	7405.26
WBP1L	574.874	551.947	571.76	631.84	557.727	512.559	559.297	567.53	525.612
LHX1	200.382	186.45	171.066	152.853	192.49	210.667	139.824	211.303	170.184
FXYD5	251.379	234.241	220.382	221.884	228.89	253.928	350.931	294.275	277.114
GDE1	2666.78	2603.58	2672.32	2768.97	2647.97	2532.7	2511.35	2478.11	2504.57
ATP5B	23087.7	22721.4	26754.1	27891.8	22968.6	21477.6	24436.3	24588.6	24708.3
GREB1L	1458.31	1435.06	1334.62	1176.34	1473.9	1565.89	1233.74	1323.13	1328.34
CENPBD1	232.571	287.99	243.781	295.845	229.607	236.303	273.91	223.863	177.825
DOPEY2	356.463	361.458	343.673	295.845	372.641	390.297	356.415	399.373	387.056
SLC25A12	630.507	637.432	687.345	655.085	684.819	617.893	715.571	671.522	742.484
COMMD5	403.854	394.44	513.197	486.031	423.231	397.821	416.731	335.208	340.368
PIGH	656.125	593.365	689.719	699.486	610.353	633.072	735.706	609.855	662.523
POT1	852.009	781.476	813.718	886.126	820.549	744.857	1071.99	950.309	1043.69
ACACB	403.854	438.192	380.66	364.171	410.892	450.488	405.764	529.916	540.673
VPS11	744.349	754.552	829.13	782.581	745.281	803.166	784.112	760.026	859.956
TSPAN5	638.234	648.874	631.865	671.991	627.443	617.893	562.038	657.14	587.361
C19orf44	262.479	263.469	288.896	240.766	263.22	308.802	239.207	249.663	224.02
METTL4	320.405	325.11	354.461	349.379	317.115	334.809	389.314	328.57	314.765
SPRYD3	272.499	300.511	317.319	318.386	310.263	259.571	252.111	261.027	263.559
XPO7	2590.54	2549.73	2616.84	2182.91	2741.13	2852.46	2601.83	2541.16	2471.43
ATF6B	534.695	559.351	571.76	536.043	554.642	573.69	647.03	719.093	695.796
SLC39A9	2894.46	2630.5	3063.77	2758.4	2950.28	2892.9	3111.77	2898.5	3031.68
SMCR7L	4006.09	3720.26	3916.02	3262.04	4181.1	4170.07	3174.83	3456.07	3408.2
DNMT3A	605.782	675.799	537.855	639.589	570.066	605.666	625.096	617.314	543.685
RILPL2	217.896	226.837	201.888	257.103	193.724	193.738	271.423	219.047	188.257
BMP4	187.504	167.603	177.23	171.872	175.832	185.274	178.207	154.882	158.136
UQCRB	2663.69	2534.92	2766.33	3160.61	2344.43	2483.8	3172.09	2553.33	2492.52
LOC100288432	4.63608	10.0966	1.54113	4.22636	6.16955	5.64285	0	3.31889	7.53026
IRS1	152.991	138.66	141.784	95.7974	158.557	176.809	117.891	129.437	109.942
SNN	483.091	509.926	557.763	560.965	513.38	473.401	409.776	422.436	460.523
SEC24C	2152.17	2168.08	2048.17	1999.77	2216.72	2145.23	1856.1	1975.85	2037.69
SLC7A11	711.46	746.231	640.73	699.316	659.396	736.267	2705.16	2341.46	2617.2
IQSEC2	218.926	226.164	175.689	150.036	209.765	264.274	241.265	180.326	152.111
LEF1	566.217	510.113	534.438	415.29	595.194	605.965	541.788	583.132	616.744
CIC	805.133	836.671	732.038	540.269	856.333	989.381	701.863	694.755	614.47
IDI2	106.533	101.639	109.421	115.392	105.847	96.869	98.6995	74.122	94.8817
THOC5	2285.07	2343.76	2213.07	2401.98	2188.34	2258.08	2267.35	2316.59	2302.75
ACP6	405.915	414.633	488.539	417.705	455.312	433.559	509.947	540.979	537.661
ZKSCAN8	1211.56	1277.56	1077.25	717.776	1327.69	1543.32	1148.75	1159.4	1119
COPS6	1792.62	1912.3	1937.2	2245.6	1727.47	1685.33	1669.67	1793.31	1593.4
RPL26	12540.6	12525.8	12273.6	15524.1	10672.7	11277.2	13867.3	12274.4	9607.11
TMEM87B	287.437	279.339	302.062	288.097	309.094	272.738	348.19	323.039	332.838
DKK3	127.235	137.314	103.256	145.105	114.137	107.214	128.858	160.413	147.593
CSNK1A1	4973.49	4721.17	5105.77	5007.53	4974.5	4829.34	4819.82	4619.9	4885.64
DDAH2	225.623	230.875	191.101	265.556	202.978	181.512	191.916	242.279	198.799
TTC13	855.615	893.885	904.645	992.49	860.652	805.988	973.286	860.699	957.85
SIK2	1001.39	947.734	913.892	772.719	988.978	1092.83	915.711	954.734	933.753
SLC35A4	1083.81	955.811	1072.63	736.795	1200.59	1161.49	932.161	919.333	890.077
BOLA3	713.442	722.243	912.351	858.655	753.918	728.869	822.495	727.943	689.772
GJA9-MYCBP	26.8459	64.3915	49.1314	56.9707	32.2977	52.2409	141.837	32.8626	167.344
MALT1	790.71	734.359	682.722	667.06	791.553	753.321	734.762	703.605	831.341
ZMIZ1	399.218	426.076	386.824	231.745	407.807	564.285	408.506	369.503	277.114
MAPK8	490.395	467.809	544.02	483.918	491.096	529.488	512.689	514.428	567.782
MGLL	180.807	162.892	218.841	131.721	222.104	205.964	191.916	212.409	215.366
NLGN2	348.221	363.477	234.252	198.639	310.328	443.905	345.448	273.255	257.535
TNFRSF13C	15.9687	15.4814	10.7879	9.8615	12.3391	19.75	13.7083	18.8071	9.03632
MPC2	1495.89	1461.75	1749.19	1669.53	1563.51	1482.67	1477.75	1484.64	1537.68
CHRM4	11.8478	14.1352	12.3291	14.7923	12.3391	11.2857	8.22495	12.1693	13.5545
GOLGA2	1035.39	1120.72	940.091	1157.32	996.998	934.833	912.97	1120.68	1103.94
ADAR	7380.65	7250.7	6841.09	6247.97	7479.96	7704.38	6725.27	6990.69	7085.98
MAGED1	5812.1	5899.1	6035.08	6247.26	5850.58	5632.51	5305.09	5832.4	5751.62
SETD1A	946.276	1086.39	870.74	679.035	932.835	1276.23	899.261	886.144	662.663
SNORA32	3.60584	4.71174	6.16453	3.52196	6.16955	4.70238	5.4833	2.21259	6.02421
DDX31	937.876	945.714	1015.61	879.082	992.68	1031.7	764.921	798.746	795.196
BMP2K	655.233	651.567	693.51	588.872	667.545	740.154	641.546	589.656	647.603
GANAB	7910.19	8113.62	7637.86	7071.4	8090.12	8464.28	7624.53	8026.19	7432.37
CNNM1	242.107	241.645	186.477	164.124	222.721	280.262	312.548	237.854	200.305
STXBP1	330.192	397.133	337.507	319.794	350.43	392.178	441.406	351.802	308.741
ABCG4	53.0574	36.3477	52.3985	28.8801	57.3768	56.4285	41.1248	44.2519	28.615
ACADL	103.539	115.774	94.0091	115.52	107.35	91.2262	112.408	110.63	103.918
TAF5	1063.72	1031.2	1080.33	1140.41	1021.68	1016.65	1151.49	1007.84	992.489
CEP89	259.621	279.339	234.252	304.298	238.761	232.298	249.49	247.811	237.956
CRHR1	30.8352	31.676	31.3972	22.1231	39.4018	31.9776	33.8429	61.8026	47.0427
BCOR	4709.23	4709.72	4128.7	3378.97	4832.6	5387.05	4690.96	4416.34	4185.32
